nombre_imagen,steering,comando
IMG/20260629_154146_000097.png,0.0,0
IMG/20260629_154146_000098.png,0.0,0
IMG/20260629_154146_000099.png,0.0,0
IMG/20260629_154146_000100.png,0.0,0
IMG/20260629_154146_000101.png,0.0,0
IMG/20260629_154146_000102.png,0.0,0
IMG/20260629_154146_000103.png,0.0,0
IMG/20260629_154146_000104.png,0.0,0
IMG/20260629_154147_000105.png,0.0,0
IMG/20260629_154147_000106.png,0.0,0
IMG/20260629_154147_000107.png,0.0,0
IMG/20260629_154147_000108.png,0.0,0
IMG/20260629_154147_000109.png,0.0,0
IMG/20260629_154147_000110.png,0.0,0
IMG/20260629_154147_000111.png,0.0,0
IMG/20260629_154147_000112.png,0.0,0
IMG/20260629_154147_000113.png,0.0,0
IMG/20260629_154147_000114.png,0.0,0
IMG/20260629_154147_000115.png,0.0,0
IMG/20260629_154147_000116.png,0.0,0
IMG/20260629_154148_000117.png,0.0,0
IMG/20260629_154148_000118.png,0.0,0
IMG/20260629_154148_000119.png,0.0,0
IMG/20260629_154148_000120.png,0.0,0
IMG/20260629_154148_000121.png,0.0,0
IMG/20260629_154148_000122.png,0.0,0
IMG/20260629_154148_000123.png,0.0,0
IMG/20260629_154148_000124.png,0.0,0
IMG/20260629_154148_000125.png,0.0,0
IMG/20260629_154148_000126.png,0.0,0
IMG/20260629_154148_000127.png,0.0,0
IMG/20260629_154148_000128.png,0.0,0
IMG/20260629_154149_000129.png,0.0,0
IMG/20260629_154149_000130.png,0.0,0
IMG/20260629_154149_000131.png,0.0,0
IMG/20260629_154149_000132.png,0.0,0
IMG/20260629_154149_000133.png,0.0,0
IMG/20260629_154149_000134.png,0.0,0
IMG/20260629_154149_000135.png,0.0,0
IMG/20260629_154149_000136.png,0.0,0
IMG/20260629_154149_000137.png,0.0,0
IMG/20260629_154149_000138.png,0.0,0
IMG/20260629_154149_000139.png,0.0,0
IMG/20260629_154149_000140.png,0.0,0
IMG/20260629_154150_000141.png,0.0,0
IMG/20260629_154150_000142.png,0.0,0
IMG/20260629_154150_000143.png,0.0,0
IMG/20260629_154150_000144.png,0.0,0
IMG/20260629_154150_000145.png,0.0,0
IMG/20260629_154150_000146.png,0.0,0
IMG/20260629_154150_000147.png,0.0,0
IMG/20260629_154150_000148.png,0.0,0
IMG/20260629_154150_000149.png,0.0,0
IMG/20260629_154150_000150.png,0.0,0
IMG/20260629_154150_000151.png,0.0,0
IMG/20260629_154150_000152.png,0.0,0
IMG/20260629_154151_000153.png,0.0,0
IMG/20260629_154151_000154.png,0.0,0
IMG/20260629_154151_000155.png,0.0,0
IMG/20260629_154151_000156.png,0.0,0
IMG/20260629_154151_000157.png,0.0,0
IMG/20260629_154151_000158.png,0.0,0
IMG/20260629_154151_000159.png,0.0,0
IMG/20260629_154151_000160.png,0.0,0
IMG/20260629_154151_000161.png,0.0,0
IMG/20260629_154151_000162.png,0.0,0
IMG/20260629_154151_000163.png,0.0,0
IMG/20260629_154151_000164.png,0.0,0
IMG/20260629_154152_000165.png,0.0,0
IMG/20260629_154152_000166.png,0.0,0
IMG/20260629_154152_000167.png,0.0,0
IMG/20260629_154152_000168.png,0.0,0
IMG/20260629_154152_000169.png,0.0,0
IMG/20260629_154152_000170.png,0.0,0
IMG/20260629_154152_000171.png,0.0,0
IMG/20260629_154152_000172.png,0.0,0
IMG/20260629_154152_000173.png,0.0,0
IMG/20260629_154152_000174.png,0.0,0
IMG/20260629_154152_000175.png,0.0,0
IMG/20260629_154152_000176.png,0.0,0
IMG/20260629_154153_000177.png,0.0,0
IMG/20260629_154153_000178.png,0.0,0
IMG/20260629_154153_000179.png,0.0,0
IMG/20260629_154153_000180.png,0.0,0
IMG/20260629_154153_000181.png,0.0,0
IMG/20260629_154153_000182.png,0.0,0
IMG/20260629_154153_000183.png,0.0,0
IMG/20260629_154153_000184.png,0.0,0
IMG/20260629_154153_000185.png,0.0,0
IMG/20260629_154153_000186.png,0.0,0
IMG/20260629_154153_000187.png,0.0,0
IMG/20260629_154153_000188.png,0.0,0
IMG/20260629_154153_000189.png,0.0,0
IMG/20260629_154154_000190.png,0.0,0
IMG/20260629_154154_000191.png,0.0,0
IMG/20260629_154154_000192.png,0.0,0
IMG/20260629_154154_000193.png,0.0,0
IMG/20260629_154154_000194.png,0.0,0
IMG/20260629_154154_000195.png,0.0,0
IMG/20260629_154154_000196.png,0.0,0
IMG/20260629_154154_000197.png,0.0,0
IMG/20260629_154154_000198.png,0.0,0
IMG/20260629_154154_000199.png,0.0,0
IMG/20260629_154154_000200.png,0.0,0
IMG/20260629_154154_000201.png,0.0,0
IMG/20260629_154155_000202.png,0.0,0
IMG/20260629_154155_000203.png,0.0,0
IMG/20260629_154155_000204.png,0.0,0
IMG/20260629_154155_000205.png,0.0,0
IMG/20260629_154155_000206.png,0.0,0
IMG/20260629_154155_000207.png,0.0,0
IMG/20260629_154155_000208.png,0.0,0
IMG/20260629_154155_000209.png,0.0,0
IMG/20260629_154155_000210.png,0.0,0
IMG/20260629_154155_000211.png,0.0,0
IMG/20260629_154155_000212.png,0.0,0
IMG/20260629_154155_000213.png,0.0,0
IMG/20260629_154156_000214.png,0.0,0
IMG/20260629_154156_000215.png,0.0,0
IMG/20260629_154156_000216.png,0.0,0
IMG/20260629_154156_000217.png,0.0,0
IMG/20260629_154156_000218.png,0.0,0
IMG/20260629_154156_000219.png,0.0,0
IMG/20260629_154156_000220.png,0.0,0
IMG/20260629_154156_000221.png,0.0,0
IMG/20260629_154156_000222.png,0.0,0
IMG/20260629_154156_000223.png,0.0,0
IMG/20260629_154156_000224.png,0.0,0
IMG/20260629_154156_000225.png,0.0,0
IMG/20260629_154157_000226.png,0.0,0
IMG/20260629_154157_000227.png,0.0,0
IMG/20260629_154157_000228.png,0.0,0
IMG/20260629_154157_000229.png,0.0,0
IMG/20260629_154157_000230.png,0.0,0
IMG/20260629_154157_000231.png,0.0,0
IMG/20260629_154157_000232.png,0.0,0
IMG/20260629_154157_000233.png,0.0,0
IMG/20260629_154157_000234.png,0.0,0
IMG/20260629_154157_000235.png,0.0,0
IMG/20260629_154157_000236.png,0.0,0
IMG/20260629_154157_000237.png,0.0,0
IMG/20260629_154158_000238.png,0.0,0
IMG/20260629_154158_000239.png,0.0,0
IMG/20260629_154158_000240.png,0.0,0
IMG/20260629_154158_000241.png,0.0,0
IMG/20260629_154158_000242.png,0.0,0
IMG/20260629_154158_000243.png,0.0,0
IMG/20260629_154158_000244.png,0.0,0
IMG/20260629_154158_000245.png,0.0,0
IMG/20260629_154158_000246.png,0.0,0
IMG/20260629_154158_000247.png,0.0,0
IMG/20260629_154158_000248.png,0.0,0
IMG/20260629_154158_000249.png,0.0,0
IMG/20260629_154159_000250.png,0.0,0
IMG/20260629_154159_000251.png,0.0,0
IMG/20260629_154159_000252.png,0.0,0
IMG/20260629_154159_000253.png,0.0,0
IMG/20260629_154159_000254.png,0.0,0
IMG/20260629_154159_000255.png,0.0,0
IMG/20260629_154159_000256.png,0.0,0
IMG/20260629_154159_000257.png,0.0,0
IMG/20260629_154159_000258.png,0.0,0
IMG/20260629_154159_000259.png,0.0,0
IMG/20260629_154159_000260.png,0.0,0
IMG/20260629_154159_000261.png,0.0,0
IMG/20260629_154200_000262.png,0.0,0
IMG/20260629_154200_000263.png,0.0,0
IMG/20260629_154200_000264.png,0.0,0
IMG/20260629_154200_000265.png,0.0,0
IMG/20260629_154200_000266.png,0.0,0
IMG/20260629_154200_000267.png,0.0,0
IMG/20260629_154200_000268.png,0.0,0
IMG/20260629_154200_000269.png,0.0,0
IMG/20260629_154200_000270.png,0.0,0
IMG/20260629_154200_000271.png,0.0,0
IMG/20260629_154200_000272.png,0.0,0
IMG/20260629_154200_000273.png,0.0,0
IMG/20260629_154200_000274.png,0.0,0
IMG/20260629_154201_000275.png,0.0,0
IMG/20260629_154201_000276.png,0.0,0
IMG/20260629_154201_000277.png,0.0,0
IMG/20260629_154201_000278.png,0.0,0
IMG/20260629_154201_000279.png,0.0,0
IMG/20260629_154201_000280.png,0.0,0
IMG/20260629_154201_000281.png,0.0,0
IMG/20260629_154201_000282.png,0.0,0
IMG/20260629_154201_000283.png,0.0,0
IMG/20260629_154201_000284.png,0.0,0
IMG/20260629_154201_000285.png,0.0,0
IMG/20260629_154201_000286.png,0.0,0
IMG/20260629_154202_000287.png,0.0,0
IMG/20260629_154202_000288.png,0.0,0
IMG/20260629_154202_000289.png,0.0,0
IMG/20260629_154202_000290.png,0.0,0
IMG/20260629_154202_000291.png,0.0,0
IMG/20260629_154202_000292.png,0.0,0
IMG/20260629_154202_000293.png,0.0,0
IMG/20260629_154202_000294.png,0.0,0
IMG/20260629_154202_000295.png,0.0,0
IMG/20260629_154202_000296.png,0.0,0
IMG/20260629_154202_000297.png,0.0,0
IMG/20260629_154202_000298.png,0.0,0
IMG/20260629_154203_000299.png,0.0,0
IMG/20260629_154203_000300.png,0.0,0
IMG/20260629_154203_000301.png,0.0,0
IMG/20260629_154203_000302.png,0.0,0
IMG/20260629_154203_000303.png,0.0,0
IMG/20260629_154203_000304.png,0.0,0
IMG/20260629_154203_000305.png,0.0,0
IMG/20260629_154203_000306.png,0.0,0
IMG/20260629_154203_000307.png,0.0,0
IMG/20260629_154203_000308.png,0.0,0
IMG/20260629_154203_000309.png,0.0,0
IMG/20260629_154203_000310.png,0.0,0
IMG/20260629_154204_000311.png,0.0,0
IMG/20260629_154204_000312.png,0.0,0
IMG/20260629_154204_000313.png,0.0,0
IMG/20260629_154204_000314.png,0.0,0
IMG/20260629_154204_000315.png,0.0,0
IMG/20260629_154204_000316.png,0.0,0
IMG/20260629_154204_000317.png,0.0,0
IMG/20260629_154204_000318.png,0.0,0
IMG/20260629_154204_000319.png,0.0,0
IMG/20260629_154204_000320.png,0.0,0
IMG/20260629_154204_000321.png,0.0,0
IMG/20260629_154204_000322.png,0.0,0
IMG/20260629_154205_000323.png,0.0,0
IMG/20260629_154205_000324.png,0.0,0
IMG/20260629_154205_000325.png,0.0,0
IMG/20260629_154205_000326.png,0.0,0
IMG/20260629_154205_000327.png,0.0,0
IMG/20260629_154205_000328.png,0.0,0
IMG/20260629_154205_000329.png,0.0,0
IMG/20260629_154205_000330.png,0.0,0
IMG/20260629_154205_000331.png,0.0,0
IMG/20260629_154205_000332.png,0.0,0
IMG/20260629_154205_000333.png,0.0,0
IMG/20260629_154205_000334.png,0.0,0
IMG/20260629_154206_000335.png,0.0,0
IMG/20260629_154206_000336.png,0.0,0
IMG/20260629_154206_000337.png,0.0,0
IMG/20260629_154206_000338.png,0.0,0
IMG/20260629_154206_000339.png,0.0,0
IMG/20260629_154206_000340.png,0.0,0
IMG/20260629_154206_000341.png,0.0,0
IMG/20260629_154206_000342.png,0.0,0
IMG/20260629_154206_000343.png,0.0,0
IMG/20260629_154206_000344.png,0.0,0
IMG/20260629_154206_000345.png,0.0,0
IMG/20260629_154206_000346.png,0.0,0
IMG/20260629_154207_000347.png,0.0,0
IMG/20260629_154207_000348.png,0.0,0
IMG/20260629_154207_000349.png,0.0,0
IMG/20260629_154207_000350.png,0.0,0
IMG/20260629_154207_000351.png,0.0,0
IMG/20260629_154207_000352.png,0.0,0
IMG/20260629_154207_000353.png,0.0,0
IMG/20260629_154207_000354.png,0.0,0
IMG/20260629_154207_000355.png,0.0,0
IMG/20260629_154207_000356.png,0.0,0
IMG/20260629_154207_000357.png,0.0,0
IMG/20260629_154207_000358.png,0.0,0
IMG/20260629_154208_000359.png,0.0,0
IMG/20260629_154208_000360.png,0.0,0
IMG/20260629_154208_000361.png,0.0,0
IMG/20260629_154208_000362.png,0.0,0
IMG/20260629_154208_000363.png,0.0,0
IMG/20260629_154208_000364.png,0.0,0
IMG/20260629_154208_000365.png,0.0,0
IMG/20260629_154208_000366.png,0.0,0
IMG/20260629_154208_000367.png,0.0,0
IMG/20260629_154208_000368.png,0.0,0
IMG/20260629_154208_000369.png,0.0,0
IMG/20260629_154208_000370.png,0.0,0
IMG/20260629_154209_000371.png,0.0,0
IMG/20260629_190217_000000.png,0.0,0
IMG/20260629_190217_000001.png,0.0,0
IMG/20260629_190217_000002.png,0.0,0
IMG/20260629_190217_000003.png,0.0,0
IMG/20260629_190217_000004.png,0.0,0
IMG/20260629_190217_000005.png,0.0,0
IMG/20260629_190217_000006.png,0.0,0
IMG/20260629_190217_000007.png,0.0,0
IMG/20260629_190217_000008.png,0.0,0
IMG/20260629_190217_000009.png,0.0,0
IMG/20260629_190218_000010.png,0.0,0
IMG/20260629_190218_000011.png,0.0,0
IMG/20260629_190218_000012.png,0.0,0
IMG/20260629_190218_000013.png,0.0,0
IMG/20260629_190218_000014.png,0.0,0
IMG/20260629_190218_000015.png,0.0,0
IMG/20260629_190218_000016.png,0.0,0
IMG/20260629_190218_000017.png,0.0,0
IMG/20260629_190218_000018.png,0.0,0
IMG/20260629_190218_000019.png,0.0,0
IMG/20260629_190218_000020.png,0.0,0
IMG/20260629_190218_000021.png,0.0,0
IMG/20260629_190218_000022.png,0.0,0
IMG/20260629_190219_000023.png,0.0,0
IMG/20260629_190219_000024.png,0.0,0
IMG/20260629_190219_000025.png,0.0,0
IMG/20260629_190219_000026.png,0.0,0
IMG/20260629_190219_000027.png,0.0,0
IMG/20260629_190219_000028.png,0.0,0
IMG/20260629_190219_000029.png,0.0,0
IMG/20260629_190219_000030.png,0.0,0
IMG/20260629_190219_000031.png,0.0,0
IMG/20260629_190219_000032.png,0.0,0
IMG/20260629_190219_000033.png,0.0,0
IMG/20260629_190219_000034.png,0.0,0
IMG/20260629_190220_000035.png,0.0,0
IMG/20260629_190220_000036.png,0.0,0
IMG/20260629_190220_000037.png,0.0,0
IMG/20260629_190220_000038.png,0.0,0
IMG/20260629_190220_000039.png,0.0,0
IMG/20260629_190220_000040.png,0.0,0
IMG/20260629_190220_000041.png,0.0,0
IMG/20260629_190220_000042.png,0.0,0
IMG/20260629_190220_000043.png,0.0,0
IMG/20260629_190220_000044.png,0.0,0
IMG/20260629_190220_000045.png,0.0,0
IMG/20260629_190220_000046.png,0.0,0
IMG/20260629_190221_000047.png,0.0,0
IMG/20260629_190221_000048.png,0.0,0
IMG/20260629_190221_000049.png,0.0,0
IMG/20260629_190221_000050.png,0.0,0
IMG/20260629_190221_000051.png,0.0,0
IMG/20260629_190221_000052.png,0.0,0
IMG/20260629_190221_000053.png,0.0,0
IMG/20260629_190221_000054.png,0.0,0
IMG/20260629_190221_000055.png,0.0,0
IMG/20260629_190221_000056.png,0.0,0
IMG/20260629_190221_000057.png,0.0,0
IMG/20260629_190221_000058.png,0.0,0
IMG/20260629_190222_000059.png,0.0,0
IMG/20260629_190222_000060.png,0.0,0
IMG/20260629_190222_000061.png,0.0,0
IMG/20260629_190222_000062.png,0.0,0
IMG/20260629_190222_000063.png,0.0,0
IMG/20260629_190222_000064.png,0.0,0
IMG/20260629_190222_000065.png,0.0,0
IMG/20260629_190222_000066.png,0.0,0
IMG/20260629_190222_000067.png,0.0,0
IMG/20260629_190222_000068.png,0.0,0
IMG/20260629_190222_000069.png,0.0,0
IMG/20260629_190222_000070.png,0.0,0
IMG/20260629_190223_000071.png,0.0,0
IMG/20260629_190223_000072.png,0.0,0
IMG/20260629_190223_000073.png,0.0,0
IMG/20260629_190223_000074.png,0.0,0
IMG/20260629_190223_000075.png,0.0,0
IMG/20260629_190223_000076.png,0.0,0
IMG/20260629_190223_000077.png,0.0,0
IMG/20260629_190223_000078.png,0.0,0
IMG/20260629_190223_000079.png,0.0,0
IMG/20260629_190223_000080.png,0.0,0
IMG/20260629_190223_000081.png,0.0,0
IMG/20260629_190223_000082.png,0.0,0
IMG/20260629_190224_000083.png,0.0,0
IMG/20260629_190224_000084.png,0.0,0
IMG/20260629_190224_000085.png,0.0,0
IMG/20260629_190224_000086.png,0.0,0
IMG/20260629_190224_000087.png,0.0,0
IMG/20260629_190224_000088.png,0.0,0
IMG/20260629_190224_000089.png,0.0,0
IMG/20260629_190224_000090.png,0.0,0
IMG/20260629_190224_000091.png,0.0,0
IMG/20260629_190224_000092.png,0.0,0
IMG/20260629_190224_000093.png,0.0,0
IMG/20260629_190224_000094.png,0.0,0
IMG/20260629_190225_000095.png,0.0,0
IMG/20260629_190225_000096.png,0.0,0
IMG/20260629_190225_000097.png,0.0,0
IMG/20260629_190225_000098.png,0.0,0
IMG/20260629_190225_000099.png,0.0,0
IMG/20260629_190225_000100.png,0.0,0
IMG/20260629_190225_000101.png,0.0,0
IMG/20260629_190225_000102.png,0.0,0
IMG/20260629_190225_000103.png,0.0,0
IMG/20260629_190225_000104.png,0.0,0
IMG/20260629_190225_000105.png,0.0,0
IMG/20260629_190225_000106.png,0.0,0
IMG/20260629_190226_000107.png,0.0,0
IMG/20260629_190226_000108.png,0.0,0
IMG/20260629_190226_000109.png,0.0,0
IMG/20260629_190226_000110.png,0.0,0
IMG/20260629_190226_000111.png,0.0,0
IMG/20260629_190226_000112.png,0.0,0
IMG/20260629_190226_000113.png,0.0,0
IMG/20260629_190226_000114.png,0.0,0
IMG/20260629_190226_000115.png,0.0,0
IMG/20260629_190226_000116.png,0.0,0
IMG/20260629_190226_000117.png,0.0,0
IMG/20260629_190226_000118.png,0.0,0
IMG/20260629_190226_000119.png,0.0,0
IMG/20260629_190227_000120.png,0.0,0
IMG/20260629_190227_000121.png,0.0,0
IMG/20260629_190227_000122.png,0.0,0
IMG/20260629_190227_000123.png,0.0,0
IMG/20260629_190227_000124.png,0.0,0
IMG/20260629_190227_000125.png,0.0,0
IMG/20260629_190227_000126.png,0.0,0
IMG/20260629_190227_000127.png,0.0,0
IMG/20260629_190227_000128.png,0.0,0
IMG/20260629_190227_000129.png,0.0,0
IMG/20260629_190227_000130.png,0.0,0
IMG/20260629_190228_000131.png,0.0,0
IMG/20260629_190228_000132.png,0.0,0
IMG/20260629_190228_000133.png,0.0,0
IMG/20260629_190228_000134.png,0.0,0
IMG/20260629_190228_000135.png,0.0,0
IMG/20260629_190228_000136.png,0.0,0
IMG/20260629_190228_000137.png,0.0,0
IMG/20260629_190228_000138.png,0.0,0
IMG/20260629_190228_000139.png,0.0,0
IMG/20260629_190228_000140.png,0.0,0
IMG/20260629_190228_000141.png,0.0,0
IMG/20260629_190228_000142.png,0.0,0
IMG/20260629_190228_000143.png,0.0,0
IMG/20260629_190229_000144.png,0.0,0
IMG/20260629_190229_000145.png,0.0,0
IMG/20260629_190229_000146.png,0.0,0
IMG/20260629_190229_000147.png,0.0,0
IMG/20260629_190229_000148.png,0.0,0
IMG/20260629_190229_000149.png,0.0,0
IMG/20260629_190229_000150.png,0.0,0
IMG/20260629_190229_000151.png,0.0,0
IMG/20260629_190229_000152.png,0.0,0
IMG/20260629_190229_000153.png,0.0,0
IMG/20260629_190229_000154.png,0.0,0
IMG/20260629_190229_000155.png,0.0,0
IMG/20260629_190230_000156.png,0.0,0
IMG/20260629_190230_000157.png,0.0,0
IMG/20260629_190230_000158.png,0.0,0
IMG/20260629_190230_000159.png,0.0,0
IMG/20260629_190230_000160.png,0.0,0
IMG/20260629_190230_000161.png,0.0,0
IMG/20260629_190230_000162.png,0.0,0
IMG/20260629_190230_000163.png,0.0,0
IMG/20260629_190230_000164.png,0.0,0
IMG/20260629_190230_000165.png,0.0,0
IMG/20260629_190230_000166.png,0.0,0
IMG/20260629_190230_000167.png,0.0,0
IMG/20260629_190231_000168.png,0.0,0
IMG/20260629_190231_000169.png,0.0,0
IMG/20260629_190231_000170.png,0.0,0
IMG/20260629_190231_000171.png,0.0,0
IMG/20260629_190231_000172.png,0.0,0
IMG/20260629_190231_000173.png,0.0,0
IMG/20260629_190231_000174.png,0.0,0
IMG/20260629_190231_000175.png,0.0,0
IMG/20260629_190231_000176.png,0.0,0
IMG/20260629_190231_000177.png,0.0,0
IMG/20260629_190231_000178.png,0.0,0
IMG/20260629_190231_000179.png,0.0,0
IMG/20260629_190232_000180.png,0.0,0
IMG/20260629_190232_000181.png,0.0,0
IMG/20260629_190232_000182.png,0.0,0
IMG/20260629_190232_000183.png,0.0,0
IMG/20260629_190232_000184.png,0.0,0
IMG/20260629_190232_000185.png,0.0,0
IMG/20260629_190232_000186.png,0.0,0
IMG/20260629_190232_000187.png,0.0,0
IMG/20260629_190232_000188.png,0.0,0
IMG/20260629_190232_000189.png,0.0,0
IMG/20260629_190232_000190.png,0.0,0
IMG/20260629_190232_000191.png,0.0,0
IMG/20260629_190232_000192.png,0.0,0
IMG/20260629_190233_000193.png,0.0,0
IMG/20260629_190233_000194.png,0.0,0
IMG/20260629_190233_000195.png,0.0,0
IMG/20260629_190233_000196.png,0.0,0
IMG/20260629_190233_000197.png,0.0,0
IMG/20260629_190233_000198.png,0.0,0
IMG/20260629_190233_000199.png,0.0,0
IMG/20260629_190233_000200.png,0.0,0
IMG/20260629_190233_000201.png,0.0,0
IMG/20260629_190233_000202.png,0.0,0
IMG/20260629_190233_000203.png,0.0,0
IMG/20260629_190233_000204.png,0.0,0
IMG/20260629_190234_000205.png,0.0,0
IMG/20260629_190234_000206.png,0.0,0
IMG/20260629_190234_000207.png,0.0,0
IMG/20260629_190234_000208.png,0.0,0
IMG/20260629_190234_000209.png,0.0,0
IMG/20260629_190234_000210.png,0.0,0
IMG/20260629_190234_000211.png,0.0,0
IMG/20260629_190234_000212.png,0.0,0
IMG/20260629_190234_000213.png,0.0,0
IMG/20260629_190234_000214.png,0.0,0
IMG/20260629_190234_000215.png,0.0,0
IMG/20260629_190234_000216.png,0.0,0
IMG/20260629_190235_000217.png,0.0,0
IMG/20260629_190235_000218.png,0.0,0
IMG/20260629_190235_000219.png,0.0,0
IMG/20260629_190235_000220.png,0.0,0
IMG/20260629_190235_000221.png,0.0,0
IMG/20260629_190235_000222.png,0.0,0
IMG/20260629_190235_000223.png,0.0,0
IMG/20260629_190235_000224.png,0.0,0
IMG/20260629_190235_000225.png,0.0,0
IMG/20260629_190235_000226.png,0.0,0
IMG/20260629_190235_000227.png,0.0,0
IMG/20260629_190236_000228.png,0.0,0
IMG/20260629_190236_000229.png,0.0,0
IMG/20260629_190236_000230.png,0.0,0
IMG/20260629_190236_000231.png,0.0,0
IMG/20260629_190236_000232.png,0.0,0
IMG/20260629_190236_000233.png,0.0,0
IMG/20260629_190236_000234.png,0.0,0
IMG/20260629_190236_000235.png,0.0,0
IMG/20260629_190236_000236.png,0.0,0
IMG/20260629_190236_000237.png,0.0,0
IMG/20260629_190236_000238.png,0.0,0
IMG/20260629_190236_000239.png,0.0,0
IMG/20260629_190237_000240.png,0.0,0
IMG/20260629_190237_000241.png,0.0,0
IMG/20260629_190237_000242.png,0.0,0
IMG/20260629_190237_000243.png,0.0,0
IMG/20260629_190237_000244.png,0.0,0
IMG/20260629_190237_000245.png,0.0,0
IMG/20260629_190237_000246.png,0.0,0
IMG/20260629_190237_000247.png,0.0,0
IMG/20260629_190237_000248.png,0.0,0
IMG/20260629_190237_000249.png,0.0,0
IMG/20260629_190237_000250.png,0.0,0
IMG/20260629_190237_000251.png,0.0,0
IMG/20260629_190238_000252.png,0.0,0
IMG/20260629_190238_000253.png,0.0,0
IMG/20260629_190238_000254.png,0.0,0
IMG/20260629_190238_000255.png,0.0,0
IMG/20260629_190238_000256.png,0.0,0
IMG/20260629_190238_000257.png,0.0,0
IMG/20260629_190238_000258.png,0.0,0
IMG/20260629_190238_000259.png,0.0,0
IMG/20260629_190238_000260.png,0.0,0
IMG/20260629_190238_000261.png,0.0,0
IMG/20260629_190238_000262.png,0.0,0
